t_long,t_short,total_return,trades,avg_per_trade,max_drawdown,used_mapper,diag
0.95,0.15000000000000002,0.05320795473831981,647,8.223795168210174e-05,0.0,True,"{'base': {'long': 31, 'short': 7, 'trades': 38}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 609, 'trades': 647}, 'combine_mode': 'union'}"
0.95,0.2,0.05320795473831981,647,8.223795168210174e-05,0.0,True,"{'base': {'long': 31, 'short': 7, 'trades': 38}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 609, 'trades': 647}, 'combine_mode': 'union'}"
0.725,0.275,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.3,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.175,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.15000000000000002,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.125,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.22500000000000003,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.25,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.725,0.2,0.04906011971215883,708,6.929395439570459e-05,0.0,True,"{'base': {'long': 99, 'short': 7, 'trades': 106}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 609, 'trades': 708}, 'combine_mode': 'union'}"
0.625,0.25,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.125,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.15000000000000002,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.175,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.2,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.22500000000000003,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.275,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.3,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.625,0.22500000000000003,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.2,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.175,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.15000000000000002,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.125,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.22500000000000003,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.25,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.275,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.65,0.3,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.3,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.275,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.25,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.125,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.2,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.15000000000000002,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.6749999999999999,0.175,0.04730024426830813,711,6.652636324656562e-05,0.0,True,"{'base': {'long': 102, 'short': 7, 'trades': 109}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 609, 'trades': 711}, 'combine_mode': 'union'}"
0.7,0.175,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.2,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.3,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.22500000000000003,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.25,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.275,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.125,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.7,0.15000000000000002,0.04603614876784913,709,6.493109840317233e-05,0.0,True,"{'base': {'long': 100, 'short': 7, 'trades': 107}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 100, 'short': 609, 'trades': 709}, 'combine_mode': 'union'}"
0.75,0.2,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.22500000000000003,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.175,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.125,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.15000000000000002,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.15000000000000002,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.175,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.2,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.125,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.22500000000000003,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.25,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.275,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.75,0.3,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.3,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.275,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.25,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.15000000000000002,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.25,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.175,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.175,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.2,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.275,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.3,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.15000000000000002,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.125,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.25,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.125,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.2,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7749999999999999,0.22500000000000003,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.7999999999999999,0.275,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.22500000000000003,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.825,0.3,0.027408988774927825,696,3.938073099845955e-05,0.0,True,"{'base': {'long': 86, 'short': 7, 'trades': 93}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 87, 'short': 609, 'trades': 696}, 'combine_mode': 'union'}"
0.9249999999999999,0.07500000000000001,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.8999999999999999,0.1,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.85,0.05,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.85,0.1,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.85,0.07500000000000001,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.875,0.05,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.875,0.1,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.8999999999999999,0.07500000000000001,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.875,0.07500000000000001,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.95,0.1,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.8999999999999999,0.05,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.9249999999999999,0.1,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.9249999999999999,0.05,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.95,0.05,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.95,0.07500000000000001,0.018675818469184313,642,2.9090059920847904e-05,0.0,True,"{'base': {'long': 31, 'short': 2, 'trades': 33}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 38, 'short': 604, 'trades': 642}, 'combine_mode': 'union'}"
0.725,0.1,0.01452798344302332,703,2.066569479804174e-05,0.0,True,"{'base': {'long': 99, 'short': 2, 'trades': 101}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 604, 'trades': 703}, 'combine_mode': 'union'}"
0.725,0.05,0.01452798344302332,703,2.066569479804174e-05,0.0,True,"{'base': {'long': 99, 'short': 2, 'trades': 101}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 604, 'trades': 703}, 'combine_mode': 'union'}"
0.725,0.07500000000000001,0.01452798344302332,703,2.066569479804174e-05,0.0,True,"{'base': {'long': 99, 'short': 2, 'trades': 101}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 99, 'short': 604, 'trades': 703}, 'combine_mode': 'union'}"
0.625,0.05,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.6749999999999999,0.05,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.65,0.07500000000000001,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.625,0.07500000000000001,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.625,0.1,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.65,0.05,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.6749999999999999,0.07500000000000001,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
0.6749999999999999,0.1,0.012768107999172634,706,1.8085138809026394e-05,0.0,True,"{'base': {'long': 102, 'short': 2, 'trades': 104}, 'mapper': {'long': 22, 'short': 602, 'trades': 624}, 'combo': {'long': 102, 'short': 604, 'trades': 706}, 'combine_mode': 'union'}"
